time,open,high,low,close,MA,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1598967000,132.76,134.8,130.53,134.18,118.50178571428569,116.05878571428578,81.8870060439627,75.70261657584332,NaN,NaN
1599053400,137.59,137.98,127,131.4,119.5367857142857,117.28111904761911,74.63175814641863,75.91505484741444,NaN,NaN
1599139800,126.91,128.84,120.5,120.88,120.05190476190472,118.32104761904768,54.833102240272986,74.73172626180666,NaN,NaN
1599226200,120.07,123.7,110.89,120.96,120.38797619047617,119.15564285714292,54.93101712627318,73.61260181086921,NaN,NaN
1599571800,113.95,118.99,112.68,112.82,120.46928571428569,119.78954761904768,44.38705391293314,71.66256549428309,NaN,NaN
1599658200,117.26,119.14,115.26,117.32,120.68797619047616,120.22678571428578,50.090557892834205,70.10775036461857,NaN,NaN
1599744600,120.36,120.5,112.5,113.49,120.88392857142853,120.49621428571436,45.7865350359609,68.03854840726449,NaN,NaN
1599831000,114.57,115.23,110,112,120.8358333333333,120.65300000000006,44.19553823854052,65.47998240414353,NaN,NaN
1600090200,114.72,115.93,112.8,115.355,120.85226190476186,120.7458571428572,48.532223208607256,63.157065026509066,NaN,NaN
1600176600,118.33,118.829,113.61,115.54,120.88238095238091,120.82847619047625,48.76864563792287,61.06733681991724,NaN,NaN
1600263000,115.23,116,112.04,112.13,120.76440476190473,120.84376190476196,44.69331225152541,58.589124499928275,NaN,NaN
1600349400,109.72,112.2,108.71,110.34,120.51571428571424,120.77011904761912,42.67725766075163,56.285539635204756,NaN,NaN
1600435800,110.4,110.88,106.09,106.84,120.09345238095231,120.62164285714292,38.97516406113548,53.760530857366305,NaN,NaN
1600695000,104.54,110.19,103.1,110.08,119.70321428571424,120.3918333333334,43.83249477315258,51.30154758787794,NaN,NaN
1600781400,112.68,112.86,109.16,111.81,119.105119047619,120.036380952381,46.290744294568185,48.75895746292118,NaN,NaN
1600867800,111.62,112.11,106.77,107.12,118.21285714285709,119.52607142857146,41.046013133959505,46.35997567631697,NaN,NaN
1600954200,105.17,110.25,105,108.22,117.4221428571428,118.90735714285718,42.68619804542823,45.49233966239949,NaN,NaN
1601040600,108.43,112.44,107.67,112.28,116.7439285714285,118.23745238095242,48.39315945060275,45.025349828423025,NaN,NaN
1601299800,115.01,115.32,112.78,114.96,116.26535714285708,117.54988095238097,51.804650929277344,45.55517818673332,NaN,NaN
1601386200,114.55,115.31,113.57,114.09,115.75499999999994,116.87985714285716,50.634471544453646,45.594029161849,NaN,NaN
1601472600,113.79,117.26,113.62,115.81,115.12499999999996,116.26228571428574,52.899646421117055,46.10210854650301,NaN,NaN
1601559000,117.64,117.72,115.83,116.79,114.2969047619047,115.63723809523813,54.189456314738706,46.815959837660024,NaN,NaN
1601645400,112.89,115.37,112.22,113.02,113.42166666666662,114.97278571428576,48.66809872785052,46.825665231891676,NaN,NaN
1601904600,113.91,116.65,113.55,116.5,113.21309523809519,114.36233333333337,53.38916938647058,47.15570264250224,NaN,NaN
1601991000,115.7,116.12,112.25,113.16,112.84166666666663,113.77966666666671,48.75449021565006,47.44578678279685,NaN,NaN
1602077400,114.62,115.55,114.13,115.08,112.94928571428566,113.34452380952386,51.368022598903714,48.066555706950574,NaN,NaN
1602163800,116.25,116.4,114.5901,114.97,112.83738095238093,113.0526190476191,51.20689251650058,48.94025059661952,NaN,NaN
1602250200,115.28,117,114.92,116.97,113.00309523809521,112.96890476190481,54.030323784208555,49.66866695455208,NaN,NaN
1602509400,120.06,125.18,119.2845,124.4,113.59357142857141,113.04500000000004,62.671983434246215,50.83875546452908,NaN,NaN
1602595800,125.27,125.39,119.65,121.1,113.86714285714281,113.25009523809528,57.50167973622814,52.01416022183399,NaN,NaN
1602682200,121,123.03,119.62,121.19,114.13619047619044,113.48747619047626,57.60440484355765,53.07974642170037,NaN,NaN
1602768600,118.72,121.2,118.15,120.71,114.54476190476187,113.82895238095243,56.81562458017386,53.6813510738126,NaN,NaN
1602855000,121.28,121.548,118.81,119.02,114.95809523809521,114.21995238095244,54.01138075810976,53.838974633014914,NaN,NaN
1603114200,119.96,120.419,115.66,115.98,115.3933333333333,114.57990476190483,49.297838286162936,53.74350082885129,NaN,NaN
1603200600,116.2,118.98,115.63,117.51,115.74714285714283,114.95590476190482,51.58775606199957,53.64979437462862,NaN,NaN
1603287000,116.67,118.705,116.45,116.87,115.98809523809521,115.32628571428577,50.55910978781154,53.39048390841953,NaN,NaN
1603373400,117.45,118.04,114.59,115.75,116.39904761904762,115.69714285714292,48.72797417856103,53.394760726327426,NaN,NaN
1603459800,116.39,116.55,114.28,115.04,116.72380952380952,116.05028571428579,47.55221903509123,52.9778357012289,NaN,NaN
1603719000,114.01,116.55,112.88,115.05,116.8557142857143,116.34276190476199,47.57140718341959,52.893329770355294,NaN,NaN
1603805400,115.49,117.28,114.5399,116.6,116.93380952380953,116.58009523809532,50.588903980098515,52.83767844044064,NaN,NaN
1603891800,115.05,115.43,111.1,111.2,116.79619047619049,116.7417142857144,41.60490156200388,52.15182194369088,NaN,NaN
1603978200,112.37,116.93,112.2,115.32,116.77285714285715,116.81647619047631,49.040678695986394,51.79541872310357,NaN,NaN
1604064600,111.06,111.99,107.72,108.86,116.39523809523808,116.750761904762,40.36218053713966,50.20186137331025,NaN,NaN
1604327400,109.11,110.68,107.32,108.77,116.19285714285715,116.61819047619058,40.25529822824408,48.96997697988282,NaN,NaN
1604413800,109.66,111.49,108.73,110.44,115.9042857142857,116.41228571428583,43.25788371353328,47.94522547059536,NaN,NaN
1604500200,114.14,115.59,112.35,114.95,115.98952380952382,116.25095238095248,50.49389878528189,47.49367362810308,NaN,NaN
1604586600,117.95,119.62,116.8686,119.03,116.17761904761905,116.13190476190486,55.96483740336397,47.63320624562124,NaN,NaN
1604673000,118.32,119.2,116.13,118.69,116.3547619047619,116.12380952380963,55.4152511516973,48.07016430744512,NaN,NaN
1604932200,120.5,121.99,116.05,116.32,116.32380952380952,116.15000000000009,51.61060986030018,48.07179672160945,NaN,NaN
1605018600,115.55,117.59,114.13,115.97,115.92238095238095,116.15361904761915,51.05315287650256,48.10708551365881,NaN,NaN
1605105000,117.19,119.63,116.44,119.49,115.84571428571428,116.12485714285724,56.17951046532531,48.63933810557053,NaN,NaN
1605191400,119.62,120.53,118.57,119.21,115.75142857142856,116.03961904761914,55.67995569885211,49.219890724410604,NaN,NaN
1605277800,119.44,119.6717,117.87,119.26,115.68238095238095,115.90514285714296,55.75561459134179,49.804476967833615,NaN,NaN
1605537000,118.92,120.99,118.146,120.3,115.74333333333334,115.78904761904774,57.385167977721196,50.28992439623523,NaN,NaN
1605623400,119.55,120.6741,118.96,119.39,115.90571428571428,115.78571428571438,55.460366694764346,51.279600477146694,NaN,NaN
1605709800,118.61,119.82,118,118.03,115.93047619047618,115.80266666666675,52.619721534702094,51.53524639419782,NaN,NaN
1605796200,117.59,119.06,116.81,118.64,116.0147619047619,115.85533333333345,53.76363595528722,52.49249320977979,NaN,NaN
1605882600,118.64,118.77,117.29,117.34,116.0904761904762,115.93695238095249,50.94095859542588,53.25575466457849,NaN,NaN
1606141800,117.18,117.6202,113.75,113.85,116.03380952380952,115.99504761904772,44.227695374319985,53.325026926063245,NaN,NaN
1606228200,113.91,115.85,112.59,115.17,116.0395238095238,116.02180952380964,47.06895064404146,53.0803877731175,NaN,NaN
1606314600,115.55,116.75,115.17,116.03,116.01238095238097,116.03819047619058,48.89561613185859,52.57544339658141,NaN,NaN
1606487400,116.57,117.49,116.22,116.59,116.26904761904763,116.08904761904773,50.103140736332996,52.19600693834111,NaN,NaN
1606746600,116.97,120.97,116.81,119.05,116.44666666666667,116.16028571428583,55.11990155990925,52.44667063117032,NaN,NaN
1606833000,121.01,123.4693,120.01,122.72,117.10666666666668,116.37485714285727,61.36137949423851,53.18297253243718,NaN,NaN
1606919400,122.02,123.37,120.89,123.08,117.78809523809525,116.72457142857154,61.92080532259036,53.59306502224182,NaN,NaN
1607005800,123.52,123.78,122.21,122.94,118.38333333333334,117.19876190476202,61.54760477220362,54.0121828131955,NaN,NaN
1607092200,122.6,122.8608,121.52,122.25,118.73095238095237,117.69114285714298,59.63974182868455,54.28962047300569,NaN,NaN
1607351400,122.31,124.57,122.25,123.75,118.95571428571427,118.19295238095249,62.37054733304417,54.64571899838591,NaN,NaN
1607437800,124.37,124.98,123.09,124.38,119.22666666666663,118.61695238095247,63.487943313397686,55.219117328288284,NaN,NaN
1607524200,124.53,125.95,121,121.78,119.48666666666664,118.95666666666675,56.08591872366661,55.466702841785754,NaN,NaN
1607610600,120.5,123.87,120.15,123.24,119.8328571428571,119.2465714285715,58.97818533758208,55.839170654806814,NaN,NaN
1607697000,122.43,122.76,120.55,122.41,119.97190476190474,119.49476190476196,56.69222877326647,56.24997566750971,NaN,NaN
1607956200,122.6,123.35,121.54,121.78,120.09428571428568,119.72247619047626,54.95121965855867,57.01594168781247,NaN,NaN
1608042600,124.34,127.9,124.13,127.88,120.50476190476186,119.97809523809528,65.87788086847894,58.35943670384372,NaN,NaN
1608129000,127.41,128.37,126.56,127.81,120.86238095238089,120.25323809523813,65.68100290685257,59.55839290205758,NaN,NaN
1608215400,128.9,129.58,128.045,128.7,121.30571428571423,120.54780952380956,67.03012553716752,60.76746324497434,NaN,NaN
1608301800,128.96,129.1,126.12,126.655,121.71642857142851,120.89671428571432,61.08776417139743,61.19373914579493,NaN,NaN
1608561000,125.02,128.31,123.449,128.23,122.17309523809519,121.31247619047622,63.75298502185609,61.36456811205331,NaN,NaN
1608647400,131.61,134.405,129.65,131.88,122.86547619047612,121.78461904761907,69.04451872984718,61.87340478400023,NaN,NaN
1608733800,132.16,132.43,130.78,130.96,123.68023809523802,122.34819047619051,66.41279250782736,62.220918193687645,NaN,NaN
1608820200,131.32,133.46,131.1,131.97,124.48023809523804,122.98309523809526,67.86109987811038,62.80815805436091,NaN,NaN
1609165800,133.99,137.34,133.51,136.69,125.46404761904758,123.73261904761907,73.59205229998027,63.60969412342778,NaN,NaN
1609252200,138.05,138.789,134.3409,134.87,126.33452380952374,124.56490476190478,68.51843940455805,63.96901527279637,NaN,NaN
1609338600,135.58,135.99,133.4,133.72,127.03309523809519,125.39842857142862,65.4480445807468,64.63773854830211,NaN,NaN
1609425000,134.08,134.74,131.72,132.69,127.50785714285708,126.16395238095242,62.7364140120282,64.90618345361969,NaN,NaN
1609770600,133.52,133.6116,126.76,129.41,127.80928571428566,126.82976190476195,54.93136650281197,64.78040757715864,NaN,NaN
1609857000,128.89,131.74,128.43,131.01,128.19357142857137,127.37566666666672,57.69618255125504,64.97647635520839,NaN,NaN
1609943400,127.72,131.0499,126.382,126.6,128.40071428571423,127.78890476190482,48.8084641908567,63.757232306806806,NaN,NaN
1610029800,128.36,131.63,127.86,130.92,128.74214285714282,128.13071428571433,55.96454921628535,63.06319990033772,NaN,NaN
1610116200,132.43,132.63,130.23,132.05,129.1073809523809,128.4506190476191,57.63289290780744,62.391968998240564,NaN,NaN
1610375400,129.19,130.17,128.5,128.98,129.45023809523803,128.77880952380957,51.88189126671092,61.73440664790582,NaN,NaN
1610461800,128.5,129.69,126.86,128.8,129.71499999999995,129.0830952380953,51.55704349664575,60.86326796753365,NaN,NaN
1610548200,128.76,131.45,128.49,130.89,130.1188095238095,129.42671428571435,55.07440039365013,59.865402372091005,NaN,NaN
1610634600,130.8,131,128.76,128.91,130.4583333333333,129.76995238095245,51.275977355721736,58.78420128979775,NaN,NaN
1610721000,128.78,130.2242,127,127.14,130.4230952380952,130.03309523809529,48.08339963119518,57.37150841501809,NaN,NaN
1611066600,127.78,128.71,126.938,127.83,130.42404761904757,130.2278571428572,49.40587659413492,55.64392443602913,NaN,NaN
1611153000,128.66,132.49,128.55,132.03,130.58261904761906,130.40138095238098,56.64528514963734,54.795841989249084,NaN,NaN
1611239400,133.8,139.67,133.59,136.87,131.0690476190476,130.59142857142862,63.183079114181155,54.634058741637254,NaN,NaN
1611325800,136.28,139.85,135.02,139.07,131.58523809523808,130.81680952380958,65.71397367533247,54.846741574730416,NaN,NaN
1611585000,143.07,145.09,136.54,142.92,132.1109523809524,131.15438095238102,69.64639144087826,55.89781478459229,NaN,NaN
1611671400,143.6,144.3,141.37,143.16,132.69190476190474,131.60795238095244,69.87832140508507,56.76796755986587,NaN,NaN
1611757800,143.43,144.3,140.41,142.06,133.17238095238093,132.1259047619048,67.33865262083876,58.09155244772173,NaN,NaN
1611844200,139.52,141.99,136.7,137.09,133.19142857142856,132.55038095238098,57.219838232316654,58.181215948866836,NaN,NaN
1611930600,135.83,136.74,130.21,131.96,133.05285714285714,132.84390476190478,49.03004141899789,57.566726556809,NaN,NaN
1612189800,133.75,135.38,130.93,134.14,133.07285714285715,133.03628571428575,52.163403517861475,57.58683457474832,NaN,NaN
1612276200,135.73,136.31,134.61,134.99,133.18238095238095,133.134380952381,53.36715094095805,57.71612796362778,NaN,NaN
1612362600,135.76,135.77,133.61,133.94,133.3980952380952,133.17952380952386,51.63851361070809,57.47070747913192,NaN,NaN
1612449000,136.3,137.4,134.59,137.39,133.70190476190476,133.2816190476191,56.61151761113893,57.85181749737601,NaN,NaN
1612535400,137.35,137.42,135.86,136.76,134.18571428571428,133.50819047619052,55.48940770831085,58.38081807431284,NaN,NaN
1612794600,136.03,136.96,134.92,136.91,134.47095238095238,133.78780952380959,55.71448294233767,58.83143281347019,NaN,NaN
1612881000,136.62,137.877,135.85,136.01,134.65952380952382,134.08323809523813,53.951674195508886,58.63903203103244,NaN,NaN
1612967400,136.48,136.99,134.4,135.39,134.9647619047619,134.3965714285715,52.71430460798724,57.89126242344715,NaN,NaN
1613053800,135.9,136.39,133.77,135.13,135.26619047619047,134.70942857142865,52.173906020710014,56.92411473383127,NaN,NaN
1613140200,134.35,135.53,133.6921,135.37,135.47952380952378,134.96819047619053,52.656375454072894,55.71054216334516,NaN,NaN
1613485800,135.49,136.01,132.79,133.19,135.68333333333334,135.2106666666667,47.92688820999578,54.14258264941021,NaN,NaN
1613572200,131.25,132.22,129.47,130.84,135.8595238095238,135.4506666666667,43.40142406361269,52.43278060960835,NaN,NaN
1613658600,129.2,129.995,127.41,129.71,135.9490476190476,135.64752380952388,41.37816991473821,51.301232872638465,NaN,NaN
1613745000,130.24,130.71,128.8,129.87,135.8461904761905,135.76352380952386,41.791936895931734,50.78422540670517,NaN,NaN
1614004200,128.01,129.72,125.6,126,135.32857142857142,135.7333333333334,35.30160917188749,49.57981152484989,NaN,NaN
1614090600,123.76,126.71,118.39,125.86,134.6995238095238,135.53657142857148,35.089308829268404,48.27425137401491,NaN,NaN
1614177000,124.94,125.56,122.23,125.35,133.86285714285717,135.13723809523816,34.28052859991581,47.03439530181546,NaN,NaN
1614263400,124.68,126.4585,120.54,120.99,132.80714285714288,134.50885714285724,28.279468776349702,45.01067752790194,NaN,NaN
1614349800,122.59,124.85,121.2,121.26,131.81666666666666,133.70295238095247,29.10711559715935,43.12622809139112,NaN,NaN
1614609000,123.75,127.93,122.79,127.79,131.3738095238095,132.9120000000001,45.4906227298045,42.395952361924465,NaN,NaN
1614695400,128.41,128.72,125.01,125.12,131.04809523809524,132.18171428571435,41.288962223831824,41.4914729353761,NaN,NaN
1614781800,124.81,125.71,121.84,122.06,130.47285714285715,131.50371428571435,37.063795803865276,40.37357944936739,NaN,NaN
1614868200,121.75,123.6,118.62,120.13,129.76523809523812,130.8953333333334,34.65501900455877,39.12223037678515,NaN,NaN
1614954600,120.98,121.935,117.57,121.42,129.16904761904766,130.3658095238096,37.57527155202773,38.045008669496205,NaN,NaN
1615213800,120.93,121,116.21,116.36,128.1676190476191,129.72457142857152,31.608290329501457,36.87939453517519,NaN,NaN
1615300200,119.03,122.06,118.79,121.085,127.4211904761905,128.99919047619056,41.02607124828919,36.70972647693778,NaN,NaN
1615386600,121.69,122.17,119.45,119.98,126.61500000000004,128.22761904761916,39.65094119945547,36.58635299727473,NaN,NaN
1615473000,122.54,123.21,121.26,121.96,125.94595238095243,127.46376190476204,43.317196944907025,36.695300143630114,NaN,NaN
1615559400,120.4,121.17,119.16,121.03,125.2621428571429,126.68238095238107,42.0257684626828,37.17559723582978,NaN,NaN
1615815000,121.41,124,120.42,123.99,124.7316666666667,125.9951904761906,47.40081777290024,38.05499073180347,NaN,NaN
1615901400,125.7,127.22,124.715,125.57,124.26500000000003,125.3639523809525,50.062314411792585,39.18226114693753,NaN,NaN
1615987800,124.05,125.8599,122.336,124.76,123.86357142857146,124.81366666666676,48.701795698286055,40.640998784218695,NaN,NaN
1616074200,122.88,123.18,120.32,120.53,123.37261904761908,124.29900000000012,42.24510448904552,41.57942656221057,NaN,NaN
1616160600,119.9,121.43,119.675,119.99,122.90976190476192,123.8285238095239,41.48890720364184,41.293589738913234,NaN,NaN
1616419800,120.33,123.87,120.26,123.39,122.60119047619052,123.40242857142866,47.82200185654861,41.76023542696443,NaN,NaN
1616506200,123.33,124.24,122.14,122.54,122.4364285714286,123.0367142857144,46.46788735378858,42.43195625195896,NaN,NaN
1616592600,122.82,122.9,120.065,120.09,122.1616666666667,122.69633333333346,42.713614737793,43.00757023290425,NaN,NaN
1616679000,119.54,121.66,119,120.59,121.93500000000006,122.40880952380965,43.713082853158454,43.445985325842166,NaN,NaN
1616765400,120.35,121.48,118.92,121.21,121.94547619047623,122.21595238095252,44.99461383824915,44.40215129075271,NaN,NaN
1617024600,121.65,122.58,120.7299,121.39,121.9516666666667,122.08604761904773,45.383400897439365,44.71338912283487,NaN,NaN
1617111000,120.11,120.4031,118.86,119.9,121.57595238095242,121.9139523809525,42.693322227501675,44.9307020534096,NaN,NaN
1617197400,121.65,123.52,121.15,122.15,121.43452380952385,121.76852380952391,47.73166322198411,45.246021073200815,NaN,NaN
1617283800,123.66,124.18,122.49,123,121.47928571428577,121.67738095238106,49.53667194500097,45.782514179080685,NaN,NaN
1617629400,123.87,126.1601,123.07,125.9,121.75404761904767,121.63909523809534,55.21867333331874,46.34093243339629,NaN,NaN
1617715800,126.5,127.13,125.65,126.21,121.9821428571429,121.6451904761906,55.791703657206,46.75017452235439,NaN,NaN
1617802200,125.83,127.92,125.14,127.9,122.53166666666671,121.83633333333344,58.88082346414205,47.47724793420125,NaN,NaN
1617888600,128.95,130.39,128.52,130.36,122.97333333333339,122.14409523809536,62.940265653783385,48.955473731682524,NaN,NaN
1617975000,129.8,133.04,129.47,132.995,123.5930952380953,122.56685714285724,66.72918677682522,50.7583508440528,NaN,NaN
1618234200,132.52,132.85,130.63,131.24,124.03500000000007,123.02304761904774,62.17011805030251,51.78321628646379,NaN,NaN
1618320600,132.44,134.66,131.93,134.43,124.67309523809531,123.56123809523822,66.63264031038432,53.2235557833635,NaN,NaN
1618407000,134.94,135,131.655,132.03,125.05595238095245,124.06609523809536,60.81971146458017,54.51684840670544,NaN,NaN
1618493400,133.82,135,133.64,134.5,125.48119047619056,124.56766666666678,64.27403018571603,55.98548750188813,NaN,NaN
1618579800,134.3,134.67,133.28,134.16,125.92880952380962,125.03480952380967,63.44483325884071,57.30336031764467,NaN,NaN
1618839000,133.51,135.47,133.34,134.84,126.61023809523819,125.54985714285729,64.43311918350769,58.664054480935256,NaN,NaN
1618925400,135.02,135.53,131.81,133.11,127.2350000000001,126.06223809523824,59.98955597643747,59.89949974871639,NaN,NaN
1619011800,132.36,133.75,131.3001,133.5,127.71642857142866,126.59433333333348,60.6484077256744,60.82212435612284,NaN,NaN
1619098200,133.04,134.15,131.41,131.94,128.16404761904772,127.13090476190492,56.63128220855243,61.328882232090805,NaN,NaN
1619184600,132.16,135.12,132.16,134.32,128.84166666666675,127.71347619047633,60.88771896851642,61.73381406317635,NaN,NaN
1619443800,134.83,135.06,133.56,134.72,129.51452380952392,128.2943333333335,61.57037737145312,62.14657647133686,NaN,NaN
1619530200,135.01,135.41,134.11,134.39,130.14214285714294,128.87576190476207,60.630182659609666,62.27153069958454,NaN,NaN
1619616600,134.31,135.02,133.08,133.58,130.72261904761913,129.47700000000015,58.2778159814912,61.9384985801351,NaN,NaN
1619703000,136.47,137.07,132.45,133.48,131.3692857142858,130.1180476190478,57.97873791513712,61.31346651858594,NaN,NaN
1619789400,131.78,133.56,131.065,131.46,131.8126190476191,130.71223809523823,52.15606774430382,60.59817721101461,NaN,NaN
1620048600,132.04,134.07,131.83,132.54,132.26690476190484,131.2627142857144,54.771381650168124,59.7509444495706,NaN,NaN
1620135000,131.19,131.4899,126.7,127.85,132.35976190476197,131.70623809523823,43.62025134939311,58.52241158420009,NaN,NaN
1620221400,129.2,130.45,127.97,128.1,132.44976190476197,132.0516666666668,44.27157049974078,57.09366446377329,NaN,NaN
1620307800,127.89,129.75,127.13,129.74,132.537380952381,132.28528571428583,48.47655257553019,56.02450155782254,NaN,NaN
1620394200,130.85,131.2582,129.475,130.21,132.53023809523816,132.42880952380963,49.64910754236544,54.96850072631238,NaN,NaN
1620653400,129.41,129.54,126.81,126.85,132.23761904761912,132.4229523809525,42.24707419959778,53.70118059939525,NaN,NaN
1620739800,123.5,126.27,122.77,125.91,131.98380952380958,132.347761904762,40.431025032474366,52.25708183559525,NaN,NaN
1620826200,123.4,124.64,122.25,122.77,131.42857142857147,132.14352380952388,35.01617809199777,50.71314582726991,NaN,NaN
1620912600,124.58,126.15,124.26,124.97,131.092380952381,131.8545238095239,40.98029544645486,49.29118700426552,NaN,NaN
1620999000,126.25,127.89,125.85,127.45,130.75666666666672,131.4998095238096,46.89692384055935,48.24308318063025,NaN,NaN
1621258200,126.82,126.93,125.17,126.27,130.38095238095244,131.1284761904763,44.60562416849512,47.09847185983635,NaN,NaN
1621344600,126.56,126.99,124.78,124.85,129.90523809523816,130.712761904762,41.94945989774584,45.932160710997394,NaN,NaN
1621431000,123.16,124.915,122.86,124.69,129.5042857142858,130.32790476190488,41.64851901249316,44.76571650366568,NaN,NaN
1621517400,125.23,127.72,125.1,127.31,129.2095238095239,129.95133333333345,48.20148778605478,44.483246506647895,NaN,NaN
1621603800,127.82,128,125.21,125.43,128.89952380952388,129.57990476190488,44.3525079245016,43.73904124052886,NaN,NaN
